"","X","Country","Year","sex","age","suicides_no","population","suicides.100k.pop","gdp_for_year....","gdp_per_capita....","generation","DocsPer1000","NursesPer1000","SE.TER.ENRR","SE.XPD.TOTL.GD.ZS","SH.MED.BEDS.ZS","SH.XPD.PRIV.ZS","SH.XPD.PUBL.ZS","SL.UEM.TOTL.FE.ZS","SL.UEM.TOTL.MA.ZS","SL.UEM.TOTL.ZS","SP.POP.80UP.FE","SP.RUR.TOTL.ZS","SP.URB.TOTL.IN.ZS"
"972",972,"Germany",2005,"female","55-74 years",939,9632657,9.75,105,36289,"Silent",3.4,10.65,54.8166618347168,4.27930021286011,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"973",973,"Germany",2006,"male","15-24 years",455,4922196,9.24,146,38088,"Millenials",3.44,10.77,53.379508972168,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"974",974,"Germany",2006,"male","75+ years",1160,2328668,49.81,146,38088,"Silent",3.44,10.77,54.4287605285645,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"975",975,"Germany",2006,"male","5-14 years",20,4107557,0.49,146,38088,"Millenials",3.44,10.77,54.8166618347168,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"976",976,"Germany",2006,"female","35-54 years",832,12694086,6.55,146,38088,"Boomers",3.44,10.77,54.8225402832031,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"977",977,"Germany",2006,"female","15-24 years",112,4727172,2.37,146,38088,"Millenials",3.44,10.77,54.8225402832031,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"978",978,"Germany",2006,"female","25-34 years",154,4819150,3.2,146,38088,"Generation X",3.44,10.77,55.4760894775391,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"979",979,"Germany",2006,"female","55-74 years",826,9713785,8.5,146,38088,"Silent",3.44,10.77,54.3713607788086,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"980",980,"Germany",2006,"male","55-74 years",2314,9032770,25.62,146,38088,"Silent",3.44,10.77,55.4388084411621,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"981",981,"Germany",2006,"male","25-34 years",629,4963413,12.67,146,38088,"Generation X",3.44,10.77,54.5199089050293,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"982",982,"Germany",2006,"female","5-14 years",9,3899892,0.23,146,38088,"Millenials",3.44,10.77,54.4287605285645,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"983",983,"Germany",2006,"female","75+ years",611,4471494,13.66,146,38088,"Silent",3.44,10.77,54.9387092590332,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"984",984,"Germany",2006,"male","35-54 years",2653,13148811,20.18,146,38088,"Boomers",3.44,10.77,55.4760894775391,4.27930021286011,8.3,2.48248198010341,7.85851874989659,10.1999998092651,10.3000001907349,10.3000001907349,2653608,26.506,73.494
"985",985,"Germany",2007,"male","25-34 years",654,4913538,13.31,150,43667,"Generation X",3.49,10.92,54.9387092590332,4.34302997589111,8.25,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"986",986,"Germany",2007,"female","75+ years",595,4503136,13.21,150,43667,"Silent",3.49,10.92,54.8166618347168,4.34302997589111,8.2,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"987",987,"Germany",2007,"female","25-34 years",145,4782312,3.03,150,43667,"Generation X",3.49,10.92,54.8166618347168,4.34302997589111,8.3000001907,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"988",988,"Germany",2007,"male","15-24 years",448,4875778,9.19,150,43667,"Millenials",3.49,10.92,55.4760894775391,4.34302997589111,8.3999996185,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"989",989,"Germany",2007,"female","35-54 years",742,12662132,5.86,150,43667,"Boomers",3.49,10.92,54.8166618347168,4.34302997589111,8.25,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"990",990,"Germany",2007,"male","75+ years",1143,2417463,47.28,150,43667,"Silent",3.49,10.92,55.4760894775391,4.34302997589111,8.2,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"991",991,"Germany",2007,"female","5-14 years",9,3835107,0.23,150,43667,"Generation Z",3.49,10.92,55.2183609008789,4.34302997589111,8.2,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"992",992,"Germany",2007,"male","5-14 years",15,4039955,0.37,150,43667,"Generation Z",3.49,10.92,54.8225402832031,4.34302997589111,8.3000001907,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"993",993,"Germany",2007,"male","55-74 years",2213,9135373,24.22,150,43667,"Silent",3.49,10.92,55.4388084411621,4.34302997589111,8.3000001907,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"994",994,"Germany",2007,"male","35-54 years",2539,13116847,19.36,150,43667,"Boomers",3.49,10.92,54.5199089050293,4.34302997589111,8.3000001907,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"995",995,"Germany",2007,"female","55-74 years",796,9816096,8.11,150,43667,"Silent",3.49,10.92,54.4287605285645,4.34302997589111,8.2,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"996",996,"Germany",2007,"female","15-24 years",110,4678848,2.35,150,43667,"Millenials",3.49,10.92,54.5199089050293,4.34302997589111,8.25,2.44788578936702,7.73251951063298,8.80000019073486,8.5,8.60000038146973,2734098,26.305,73.695
"997",997,"Germany",2008,"female","5-14 years",6,3776108,0.16,151,47702,"Generation Z",3.54,11.13,53.379508972168,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"998",998,"Germany",2008,"female","55-74 years",768,9926040,7.74,151,47702,"Silent",3.54,11.13,54.9387092590332,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"999",999,"Germany",2008,"female","75+ years",592,4521561,13.09,151,47702,"Silent",3.54,11.13,54.4287605285645,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1000",1000,"Germany",2008,"male","55-74 years",2199,9240436,23.8,151,47702,"Silent",3.54,11.13,53.379508972168,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1001",1001,"Germany",2008,"male","75+ years",1149,2496685,46.02,151,47702,"Silent",3.54,11.13,53.379508972168,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1002",1002,"Germany",2008,"female","25-34 years",157,4780395,3.28,151,47702,"Generation X",3.54,11.13,55.4388084411621,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1003",1003,"Germany",2008,"male","35-54 years",2598,13021164,19.95,151,47702,"Boomers",3.54,11.13,55.4760894775391,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1004",1004,"Germany",2008,"female","35-54 years",761,12574802,6.05,151,47702,"Boomers",3.54,11.13,54.8166618347168,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1005",1005,"Germany",2008,"male","25-34 years",632,4906502,12.88,151,47702,"Generation X",3.54,11.13,53.379508972168,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1006",1006,"Germany",2008,"male","5-14 years",11,3978422,0.28,151,47702,"Generation Z",3.54,11.13,54.3713607788086,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1007",1007,"Germany",2008,"male","15-24 years",456,4821264,9.46,151,47702,"Millenials",3.54,11.13,57.1270790100098,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1008",1008,"Germany",2008,"female","15-24 years",130,4619410,2.81,151,47702,"Millenials",3.54,11.13,54.9387092590332,4.4095401763916,8.2,2.49072895767208,7.90173866232793,7.69999980926514,7.40000009536743,7.5,2796846,26.105,73.895
"1009",1009,"Germany",2009,"female","5-14 years",9,3726357,0.24,149,43570,"Generation Z",3.62,11.42,53.379508972168,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1010",1010,"Germany",2009,"female","15-24 years",121,4552176,2.66,149,43570,"Millenials",3.62,11.42,54.4287605285645,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1011",1011,"Germany",2009,"male","5-14 years",12,3925018,0.31,149,43570,"Generation Z",3.62,11.42,57.1270790100098,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1012",1012,"Germany",2009,"female","35-54 years",788,12445519,6.33,149,43570,"Boomers",3.62,11.42,55.2183609008789,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1013",1013,"Germany",2009,"male","25-34 years",637,4909814,12.97,149,43570,"Generation X",3.62,11.42,55.4388084411621,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1014",1014,"Germany",2009,"male","15-24 years",443,4760066,9.31,149,43570,"Millenials",3.62,11.42,54.8225402832031,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1015",1015,"Germany",2009,"female","55-74 years",789,9995593,7.89,149,43570,"Silent",3.62,11.42,54.5199089050293,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1016",1016,"Germany",2009,"male","35-54 years",2628,12872657,20.42,149,43570,"Boomers",3.62,11.42,54.5199089050293,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1017",1017,"Germany",2009,"female","75+ years",520,4569198,11.38,149,43570,"Silent",3.62,11.42,53.379508972168,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1018",1018,"Germany",2009,"female","25-34 years",146,4784538,3.05,149,43570,"Generation X",3.62,11.42,53.379508972168,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1019",1019,"Germany",2009,"male","75+ years",1209,2599960,46.5,149,43570,"Silent",3.62,11.42,55.4388084411621,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1020",1020,"Germany",2009,"male","55-74 years",2277,9307706,24.46,149,43570,"Silent",3.62,11.42,54.8166618347168,4.88047981262207,8.2,2.69339262134376,8.70986228865624,7.30000019073486,8.10000038146973,7.69999980926514,2834027,25.907,74.093
"1021",1021,"Germany",2010,"female","35-54 years",805,12316695,6.54,148,43614,"Generation X",3.71,11.52,55.2183609008789,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1022",1022,"Germany",2010,"female","5-14 years",6,3687564,0.16,148,43614,"Generation Z",3.71,11.52,54.4287605285645,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1023",1023,"Germany",2010,"male","35-54 years",2605,12731842,20.46,148,43614,"Generation X",3.71,11.52,54.3713607788086,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1024",1024,"Germany",2010,"male","25-34 years",735,4940288,14.88,148,43614,"Generation X",3.71,11.52,54.9387092590332,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1025",1025,"Germany",2010,"male","15-24 years",474,4702588,10.08,148,43614,"Millenials",3.71,11.52,55.4388084411621,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1026",1026,"Germany",2010,"female","55-74 years",851,10027136,8.49,148,43614,"Silent",3.71,11.52,54.4287605285645,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1027",1027,"Germany",2010,"male","55-74 years",2358,9350157,25.22,148,43614,"Silent",3.71,11.52,53.379508972168,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1028",1028,"Germany",2010,"male","75+ years",1277,2742959,46.56,148,43614,"Silent",3.71,11.52,54.9387092590332,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1029",1029,"Germany",2010,"female","15-24 years",132,4489057,2.94,148,43614,"Millenials",3.71,11.52,53.379508972168,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1030",1030,"Germany",2010,"female","75+ years",588,4669323,12.59,148,43614,"Silent",3.71,11.52,54.8166618347168,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1031",1031,"Germany",2010,"female","25-34 years",177,4807946,3.68,148,43614,"Generation X",3.71,11.52,54.3713607788086,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1032",1032,"Germany",2010,"male","5-14 years",22,3883512,0.57,148,43614,"Generation Z",3.71,11.52,55.2183609008789,4.91368007659912,8.25,2.67582924388834,8.57573079611166,6.59999990463257,7.5,7.09999990463257,2853363,25.709,74.291
"1033",1033,"Hungary",2000,"male","75+ years",272,188686,144.15,207,4966,"G.I. Generation",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1034",1034,"Hungary",2000,"male","15-24 years",132,754097,17.5,207,4966,"Generation X",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1035",1035,"Hungary",2000,"male","25-34 years",302,747288,40.41,207,4966,"Generation X",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1036",1036,"Hungary",2000,"female","35-54 years",256,1433302,17.86,207,4966,"Boomers",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1037",1037,"Hungary",2000,"female","15-24 years",29,721347,4.02,207,4966,"Generation X",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1038",1038,"Hungary",2000,"male","5-14 years",8,616642,1.3,207,4966,"Millenials",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1039",1039,"Hungary",2000,"female","55-74 years",272,1153021,23.59,207,4966,"Silent",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1040",1040,"Hungary",2000,"female","25-34 years",47,717781,6.55,207,4966,"Generation X",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1041",1041,"Hungary",2000,"male","35-54 years",1090,1373290,79.37,207,4966,"Boomers",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1042",1042,"Hungary",2000,"male","55-74 years",659,845819,77.91,207,4966,"Silent",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1043",1043,"Hungary",2000,"female","75+ years",199,387228,51.39,207,4966,"G.I. Generation",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1044",1044,"Hungary",2000,"female","5-14 years",3,588533,0.51,207,4966,"Millenials",2.68,5.28,35.9318809509277,4.87339019775391,8.1000003815,2.06531650590856,4.99226279409144,5.59999990463257,7,6.40000009536743,179684,35.425,64.575
"1045",1045,"Hungary",2001,"female","15-24 years",31,713068,4.35,226,5546,"Millenials",2.89,5.52,39.6877593994141,4.93961000442505,7.9000000954,2.20722906241427,4.90774789280321,4.90000009536743,6.30000019073486,5.69999980926514,192161,35.33,64.67
"1046",1046,"Hungary",2001,"female","55-74 years",228,1190022,19.16,226,5546,"Silent",2.89,5.52,39.6877593994141,4.93961000442505,7.9000000954,2.20722906241427,4.90774789280321,4.90000009536743,6.30000019073486,5.69999980926514,192161,35.33,64.67
"1047",1047,"Hungary",2001,"female","35-54 years",241,1459506,16.51,226,5546,"Boomers",2.89,5.52,39.6877593994141,4.93961000442505,7.9000000954,2.20722906241427,4.90774789280321,4.90000009536743,6.30000019073486,5.69999980926514,192161,35.33,64.67
"1048",1048,"Hungary",2001,"male","25-34 years",254,767594,33.09,226,5546,"Generation X",2.89,5.52,39.6877593994141,4.93961000442505,7.9000000954,2.20722906241427,4.90774789280321,4.90000009536743,6.30000019073486,5.69999980926514,192161,35.33,64.67
